NumericID,Name_Master,configID,Name_Config,name,Category,SubCategory
DETAIL-003083,Lamb rogan josh,lamb-rogan-josh,,350g,Food,Chilled prepared meals
DETAIL-003084,Indian Curry,indian-curry-chicken-biryani-&-chicken-bhuna-meal-bag-for-2,Chicken biryani & chicken bhuna meal bag for 2,1388g,Food,Chilled prepared meals
DETAIL-003085,Indian Curry,indian-curry-chicken-tikka-korma-meal-for-2,Chicken tikka korma meal for 2,1488g,Food,Chilled prepared meals
DETAIL-003086,Indian Curry,indian-curry-chicken-tikka-masala-&-chicken-bhuna-banquet-box-for-2,Chicken tikka masala & chicken bhuna banquet box for 2,1808g,Food,Chilled prepared meals
DETAIL-003087,Prepared Indian Meal,prepared-indian-meal-hot-chicken-tikka-masala-meal-box-for-1,Hot chicken tikka masala meal box for 1,664g,Food,Chilled prepared meals
DETAIL-003088,Prepared Indian Meal,prepared-indian-meal-korma-jalfrezi-for-2,Korma jalfrezi for 2,1488g,Food,Chilled prepared meals
DETAIL-003089,Prepared Indian Meal,prepared-indian-meal-tikka-jalfrezi-meal-for-2,Tikka jalfrezi meal for 2,1488g,Food,Chilled prepared meals
DETAIL-003090,Prepared Indian Meal,prepared-indian-meal-tikka-rogan-meal-for-2,Tikka rogan meal for 2,1488g,Food,Chilled prepared meals
DETAIL-003091,Lamb jalfrezi,lamb-jalfrezi,,,Food,Meals
DETAIL-003092,Cooked chicken,cooked-chicken-cooked-sandwich-chicken,Cooked sandwich chicken,,Food,Chilled prepared meals
DETAIL-003093,Cooked chicken,cooked-chicken-wafer-thin-roast-chicken,Wafer thin roast chicken,205g packaged,Food,Chilled prepared meals
DETAIL-003094,Cooked chicken,cooked-chicken-wafer-thin-roast-chicken,Wafer thin roast chicken,450g packaged,Food,Chilled prepared meals
DETAIL-003095,Cooked chicken,cooked-chicken-flamegrilled-chicken,Flamegrilled chicken,,Food,Chilled prepared meals
DETAIL-003096,Cooked chicken,cooked-chicken-chunky-tikka-chicken,Chunky tikka chicken,,Food,Chilled prepared meals
DETAIL-003097,Cooked chicken,cooked-chicken-chunky-barbecue-chicken,Chunky barbecue chicken,,Food,Chilled prepared meals
DETAIL-003098,Cooked chicken,cooked-chicken-chunky-mexican-fajita-chicken,Chunky mexican fajita chicken,,Food,Chilled prepared meals
DETAIL-003099,Cooked chicken,cooked-chicken-sliced-roast-chicken,Sliced roast chicken,,Food,Chilled prepared meals
DETAIL-003100,Cereal,cereal-rice-snaps,Rice snaps,600g pack,Food,Breakfast
DETAIL-003101,Cereal,cereal-rice-snaps,Rice snaps,375g pack,Food,Breakfast
DETAIL-003102,Cereal,cereal-choco-snaps,Choco snaps,600g pack,Food,Breakfast
DETAIL-003103,Cereal,cereal-choco-snaps,Choco snaps,375g pack,Food,Breakfast
DETAIL-003104,Cereal,cereal-corn-flakes,Corn flakes,750g pack,Food,Breakfast
DETAIL-003105,Cereal,cereal-corn-flakes,Corn flakes,500g pack,Food,Breakfast
DETAIL-003106,Cereal,cereal-frosted-flakes,Frosted flakes,750g pack,Food,Breakfast
DETAIL-003107,Cereal,cereal-frosted-flakes,Frosted flakes,500g pack,Food,Breakfast
DETAIL-003108,Cereal,cereal-honey-nut-corn-flakes,Honey nut corn flakes,750g pack,Food,Breakfast
DETAIL-003109,Cereal,cereal-honey-nut-corn-flakes,Honey nut corn flakes,500g pack,Food,Breakfast
DETAIL-003110,Cereal,cereal-bran-flakes,Bran flakes,1kg pack,Food,Breakfast
DETAIL-003111,Cereal,cereal-bran-flakes,Bran flakes,500g pack,Food,Breakfast
DETAIL-003112,Cereal,cereal-sultana-bran,Sultana bran,750g pack,Food,Breakfast
DETAIL-003113,Cereal,cereal-sultana-bran,Sultana bran,500g pack,Food,Breakfast
DETAIL-003114,Cereal,cereal-bran-flakes,Bran flakes,"750g pack, value",Food,Breakfast
DETAIL-003115,Fresh cream,fresh-cream-fresh-single-cream,Fresh single cream,300 ml pack,Food,Dairy
DETAIL-003116,Fresh cream,fresh-cream-fresh-double-cream,Fresh double cream,125 ml pack,Food,Dairy
DETAIL-003117,Fresh cream,fresh-cream-fresh-double-cream,Fresh double cream,150 ml pack,Food,Dairy
DETAIL-003118,Fresh cream,fresh-cream-fresh-double-cream,Fresh double cream,250 ml pack,Food,Dairy
DETAIL-003119,Fresh cream,fresh-cream-fresh-double-cream,Fresh double cream,300 ml pack,Food,Dairy
DETAIL-003120,Fresh cream,fresh-cream-fresh-double-cream,Fresh double cream,500 ml pack,Food,Dairy
DETAIL-003121,Fresh cream,fresh-cream-fresh-double-cream,Fresh double cream,600 ml pack,Food,Dairy
DETAIL-003122,Fresh cream,fresh-cream-fresh-extra-thick-double-cream,Fresh extra thick double cream,300 ml pack,Food,Dairy
DETAIL-003123,Fresh cream,fresh-cream-fresh-whipping-cream,Fresh whipping cream,250 ml pack,Food,Dairy
DETAIL-003127,Block butter,block-butter-unsalted,Unsalted,,Food,Dairy
DETAIL-003128,Block butter,block-butter-slightly-salted,Slightly salted,,Food,Dairy
DETAIL-003129,Block butter,block-butter-salted,Salted,,Food,Dairy
DETAIL-003130,Milk,milk-soya,Soya,"Fresh sweetened, 1 litre packaged",Food,Dairy
DETAIL-003131,Milk,milk-soya,Soya,"Unsweetened soya alternativeto dairy, 1ltr packaged",Food,Dairy
DETAIL-003132,Milk,milk-soya,Soya,"Calcium enriched, 1 litre packaged",Food,Dairy
DETAIL-003133,Milk,milk-soya,Soya,"Value unsweetened soyadrink, 1 litre packaged",Food,Dairy
DETAIL-003134,Milk,milk-soya,Soya,"Organic u/swt, 1ltr packaged",Food,Dairy
DETAIL-003135,Milk,milk-soya,Soya,"Organic sweetened, 1ltr packaged",Food,Dairy
DETAIL-003136,Milk,milk-uht,UHT,"Value skimmed, 1 litre packaged",Food,Dairy
DETAIL-003137,Milk,milk-uht,UHT,"Semi, 6 x1 litre packaged",Food,Dairy
DETAIL-003138,Milk,milk-uht,UHT,"Semi, 1 litre packaged",Food,Dairy
DETAIL-003140,Milk,milk-uht,UHT,"Skim, 6 x 1 litre packaged",Food,Dairy
DETAIL-003141,Milk,milk-uht,UHT,"Whole, 1 litre packaged",Food,Dairy
DETAIL-003142,Milk,milk-uht,UHT,"Skim, 1 litre packaged",Food,Dairy
DETAIL-003143,Milk,milk-uht,UHT,"Whole,  packaged",Food,Dairy
DETAIL-003144,Milk,milk-uht,UHT,"Semi, 500ml packaged",Food,Dairy
DETAIL-003145,Milk,milk-uht,UHT,"Semi, 6x500ml packaged",Food,Dairy
DETAIL-003146,Milk,milk-uht,UHT,"Skim, 6 x 500ml packaged",Food,Dairy
DETAIL-003147,Milk,milk-uht,UHT,"Skim, 500ml packaged",Food,Dairy
DETAIL-003149,Milk,milk-uht,UHT,"Whole, 500ml packaged",Food,Dairy
DETAIL-003150,Milk,milk-skimmed,Skimmed,1 pint packaged,Food,Dairy
DETAIL-003151,Milk,milk-skimmed,Skimmed,2 pint packaged,Food,Dairy
DETAIL-003152,Milk,milk-skimmed,Skimmed,4 pint packaged,Food,Dairy
DETAIL-003153,Milk,milk-semi-skimmed,Semi-skimmed,1 pint packaged,Food,Dairy
DETAIL-003154,Milk,milk-whole,Whole,1 pint packaged,Food,Dairy
DETAIL-003155,Milk,milk-whole,Whole,2 pint packaged,Food,Dairy
DETAIL-003156,Milk,milk-whole,Whole,4 pint packaged,Food,Dairy
DETAIL-003157,Milk,milk-whole,Whole,6 pint packaged,Food,Dairy
DETAIL-003158,Grab & go Chicken,grab-&-go-chicken-standard-whole-roast-chicken,Standard whole roast chicken,Grab & go,Food,Meals
DETAIL-003159,Grab & go Chicken,grab-&-go-chicken-large-whole-roast-chicken,Large whole roast chicken,Grab & go,Food,Meals
DETAIL-003160,Grab & go Chicken,grab-&-go-chicken-barbecue-whole-roast-chicken,Barbecue whole roast chicken,Grab & go,Food,Meals
DETAIL-003161,Grab & go Chicken,grab-&-go-chicken-garlic-&-herb-whole-roast-chicken,Garlic & herb whole roast chicken,Grab & go,Food,Meals
DETAIL-003162,Grab & go Chicken,grab-&-go-chicken-extra-tasty-whole-roast-chicken,Extra tasty whole roast chicken,Grab & go,Food,Meals
DETAIL-003163,Grab & go Chicken,grab-&-go-chicken-jamaican-jerk-chicken-breast-quarter,Jamaican jerk chicken breast quarter,Hot delivery,Food,Meals
DETAIL-003164,Grab & go Chicken,grab-&-go-chicken-barbeque-chicken-breast-quarter,Barbeque chicken breast quarter,Hot delivery,Food,Meals
DETAIL-003165,Grab & go Chicken,grab-&-go-chicken-barbeque-chicken-thighs,Barbeque chicken thighs,Hot delivery,Food,Meals
DETAIL-003166,Grab & go Chicken,grab-&-go-chicken-hot-&-spicy-chicken-thighs,Hot & spicy chicken thighs,Hot delivery,Food,Meals
DETAIL-003167,Grab & go Chicken,grab-&-go-chicken-extra-tasty-chicken-legs,Extra tasty chicken legs,Hot delivery,Food,Meals
DETAIL-003168,Grab & go Chicken,grab-&-go-chicken-barbecue-drumsticks,Barbecue drumsticks,Hot delivery,Food,Meals
DETAIL-003169,Grab & go Chicken,grab-&-go-chicken-hot-&-spicy-chicken-drumsticks,Hot & spicy chicken drumsticks,Hot delivery,Food,Meals
DETAIL-003170,Grab & go Chicken,grab-&-go-chicken-hot-&-spicy-chicken-wings,Hot & spicy chicken wings,Hot delivery,Food,Meals
DETAIL-003171,Chicken,chicken-frozen,Frozen,"Market, breast fillets",Food,"Meat, Fish & Eggs"
DETAIL-003172,Chicken,chicken-frozen,Frozen,"Healthy living, breast fillets ",Food,"Meat, Fish & Eggs"
DETAIL-003173,Chicken,chicken-frozen,Frozen,Value chicken,Food,"Meat, Fish & Eggs"
DETAIL-003174,Eggs,eggs-barn,Barn,"Variable, 6 pack",Food,"Meat, Fish & Eggs"
DETAIL-003175,Eggs,eggs-barn,Barn,"Variable, 6 (metro) pack",Food,"Meat, Fish & Eggs"
DETAIL-003176,Eggs,eggs-barn,Barn,"Variable, 12 pack",Food,"Meat, Fish & Eggs"
DETAIL-003177,Eggs,eggs-organic,Organic,"Medium, 6 pack",Food,"Meat, Fish & Eggs"
DETAIL-003178,Eggs,eggs-organic,Organic,"Medium (metro), 6 pack",Food,"Meat, Fish & Eggs"
DETAIL-003179,Eggs,eggs-organic,Organic,"Large, 6 pack",Food,"Meat, Fish & Eggs"
DETAIL-003180,Eggs,eggs-organic,Organic,"Large (metro), 6 pack",Food,"Meat, Fish & Eggs"
DETAIL-003181,Eggs,eggs-organic,Organic,"Mixed, 10 pack",Food,"Meat, Fish & Eggs"
DETAIL-003182,Eggs,eggs-free-range,Free-range,"Medium, 6 pack",Food,"Meat, Fish & Eggs"
DETAIL-003183,Eggs,eggs-free-range,Free-range,"Medium, 12 pack",Food,"Meat, Fish & Eggs"
DETAIL-003184,Eggs,eggs-free-range,Free-range,"Large, 6 pack",Food,"Meat, Fish & Eggs"
DETAIL-003185,Eggs,eggs-free-range,Free-range,"Large 6 (c), pack",Food,"Meat, Fish & Eggs"
DETAIL-003186,Eggs,eggs-free-range,Free-range,"Large, 12 pack",Food,"Meat, Fish & Eggs"
DETAIL-003187,Eggs,eggs-free-range,Free-range,"Very large, 6 pack",Food,"Meat, Fish & Eggs"
DETAIL-003188,Eggs,eggs-free-range,Free-range,"Variable, 15 pack",Food,"Meat, Fish & Eggs"
DETAIL-003191,Eggs,eggs-value,Value,6 pack,Food,"Meat, Fish & Eggs"
DETAIL-003192,Eggs,eggs-value,Value,15 pack,Food,"Meat, Fish & Eggs"
DETAIL-003193,Eggs,eggs-value,Value,30 pack,Food,"Meat, Fish & Eggs"
DETAIL-003205,Lemonade,lemonade-normal,Normal,"2 l bottled, cloudy",Food,Beverages
DETAIL-003206,Lemonade,lemonade-normal,Normal,"2 l bottled, sparkling",Food,Beverages
DETAIL-003207,Lemonade,lemonade-normal,Normal,"1 l bottled, premium ",Food,Beverages
DETAIL-003208,Lemonade,lemonade-diet,Diet,"2 l bottled, cloudy",Food,Beverages
DETAIL-003209,Lemonade,lemonade-diet,Diet,"2 l bottled, sparkling",Food,Beverages
DETAIL-003210,Lemonade,lemonade-diet,Diet,"2 l bottled, value sugar free ",Food,Beverages
DETAIL-003211,Lemonade,lemonade-diet,Diet,"2 l bottled, premium ",Food,Beverages
DETAIL-003212,Lemonade,lemonade-diet,Diet,"1 l bottled, premium ",Food,Beverages
DETAIL-003213,Water,water-still,Still,6x500 ml multipack,Food,Beverages
DETAIL-003214,Water,water-still,Still,6x2 l multipack,Food,Beverages
DETAIL-003215,Water,water-still,Still,Value 2 l bottled,Food,Beverages
DETAIL-003216,Water,water-still,Still,Clearview spring 2 l bottled,Food,Beverages
DETAIL-003217,Water,water-still,Still,Ashbeck 2 l bottled,Food,Beverages
DETAIL-003218,Water,water-still,Still,Ashbeck 5 l bottled,Food,Beverages
DETAIL-003219,Water,water-sparkling,Sparkling,6x500 ml multipack,Food,Beverages
DETAIL-003220,Water,water-sparkling,Sparkling,Value 2 l bottled,Food,Beverages
DETAIL-003221,Water,water-sparkling,Sparkling,Ashbeck 2 l bottled,Food,Beverages
DETAIL-003222,Water,water-sparkling,Sparkling,Ashbeck 4x2 l multipack,Food,Beverages
DETAIL-003223,Water,water-sparkling,Sparkling,Clearview spring 2 l bottled,Food,Beverages
DETAIL-003224,Water,water-flavoured,Flavoured,Hint of orange 1 l bottled,Food,Beverages
DETAIL-003225,Water,water-flavoured,Flavoured,Hint of gpfrt 1 l bottled,Food,Beverages
DETAIL-003226,Water,water-flavoured,Flavoured,Hint of e/flower & lemon 1 l bottled,Food,Beverages
DETAIL-003227,Water,water-flavoured,Flavoured,Hint of peach 1 l bottled,Food,Beverages
DETAIL-003228,Water,water-flavoured,Flavoured,Hint of lemon & lime 1l bottled,Food,Beverages
DETAIL-003229,Water,water-flavoured,Flavoured,Hint of b/berry & grape 1l bottled,Food,Beverages
DETAIL-003230,Water,water-flavoured,Flavoured,Hint of apl & r/berry 1l bottled,Food,Beverages
DETAIL-003231,Water,water-flavoured,Flavoured,Lemon lime still 4x250 ml multipack,Food,Beverages
DETAIL-003232,Water,water-flavoured,Flavoured,Orange still 4x250 ml multipack,Food,Beverages
DETAIL-003233,Water,water-flavoured,Flavoured,Cherry still 4x250 ml multipack,Food,Beverages
DETAIL-003234,Orange juice,orange-juice-fair-trade,Fair trade,1 litre bottled,Food,Beverages
DETAIL-003235,Orange juice,orange-juice-value,Value,3 x 200 ml bottled,Food,Beverages
DETAIL-003236,Orange juice,orange-juice-sun-grown,Sun grown,1 litre bottled,Food,Beverages
DETAIL-003237,Orange juice,orange-juice-sun-grown-50%,Sun grown 50%,1 litre bottled,Food,Beverages
DETAIL-003238,Orange juice,orange-juice-pouch,Pouch,10x200 ml bottled,Food,Beverages
DETAIL-003239,Orange juice,orange-juice-value,Value,9 x 250 ml bottled,Food,Beverages
DETAIL-003240,Orange juice,orange-juice-fresh,Fresh,"100% pure squeezed orange juice, 1l bottled",Food,Beverages
DETAIL-003241,Orange juice,orange-juice-fresh,Fresh,"Pure orange juice from concentrate, 1l bottled",Food,Beverages
DETAIL-003242,Orange juice,orange-juice-fresh,Fresh,"Pure orange juice, ambient, 1l bottled",Food,Beverages
DETAIL-003243,Orange juice,orange-juice-fresh,Fresh,"Pure orange juice, 3x200ml bottled",Food,Beverages
DETAIL-003244,Orange juice,orange-juice-no-concentrate-nfc,No concentrate (NFC),"Ambient, 1 litre bottled",Food,Beverages
DETAIL-003245,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),Chilled smooth 1 litre bottled,Food,Beverages
DETAIL-003246,Orange juice,orange-juice-no-concentrate-nfc,No concentrate (NFC),Chilled smooth 1 litre bottled,Food,Beverages
DETAIL-003247,Orange juice,orange-juice-no-concentrate-nfc,No concentrate (NFC),Chilled smooth 1 litre bottled,Food,Beverages
DETAIL-003248,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),Chilled with bits 1 litre bottled,Food,Beverages
DETAIL-003249,Orange juice,orange-juice-no-concentrate-nfc,No concentrate (NFC),Chilled with bits 1 litre bottled,Food,Beverages
DETAIL-003250,Orange juice,orange-juice-no-concentrate-nfc,No concentrate (NFC),Chilled smooth 1.75 litre bottled,Food,Beverages
DETAIL-003251,Orange juice,orange-juice-no-concentrate-nfc,No concentrate (NFC),Chilled with bits 1.75 litre bottled,Food,Beverages
DETAIL-003252,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),"Ambient smooth, 1 litre bottled",Food,Beverages
DETAIL-003253,Orange juice,orange-juice-no-concentrate-nfc,No concentrate (NFC),"Ambient smooth, 1 litre bottled",Food,Beverages
DETAIL-003255,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),"Ambient smooth, 1 litre, bottled, dolly",Food,Beverages
DETAIL-003254,Orange juice,orange-juice-no-concentrate-nfc,No concentrate (NFC),"Ambient smooth 1 litre, bottled, dolly",Food,Beverages
DETAIL-003256,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),Ambient with bits 1 litre bottled,Food,Beverages
DETAIL-003257,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),Ambient smooth 1.5 litre bottled,Food,Beverages
DETAIL-003258,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),Amibent with bits 1.5 litre bottled,Food,Beverages
DETAIL-003259,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),Chilled smooth 2 litre bottled,Food,Beverages
DETAIL-003260,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),Chilled smooth 330 ml bottled,Food,Beverages
DETAIL-003261,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),"Ambient smooth, 4x1 litre bottled",Food,Beverages
DETAIL-003262,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),"Ambient smooth, 4x1l bottled, dolly",Food,Beverages
DETAIL-003263,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),"Ambient smooth, 6x1 litre bottled",Food,Beverages
DETAIL-003264,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),"Ambient smooth, 3x200ml bottled",Food,Beverages
DETAIL-003265,Orange juice,orange-juice-concentrate-fc,Concentrate (FC),"Ambient smooth, 6x200ml bottled",Food,Beverages
DETAIL-003266,Orange juice,orange-juice-no-concentrate-nfc,No concentrate (NFC),"Value orange juice smooth, dolly bottled",Food,Beverages
DETAIL-003267,Orange juice,orange-juice-no-concentrate-nfc,No concentrate (NFC),Value orange juice smooth pallet,Food,Beverages
DETAIL-003268,Orange juice,orange-juice-whole-squash,Whole squash,"0.75 litre, no added sugar",Food,Beverages
DETAIL-003269,Orange juice,orange-juice-whole-squash,Whole squash,"1.5 litre, no added sugar",Food,Beverages
DETAIL-003270,Orange juice,orange-juice-whole-squash,Whole squash,"3 litre, no added sugar",Food,Beverages
DETAIL-003271,Orange juice,orange-juice-whole-squash,Whole squash,0.75 litre,Food,Beverages
DETAIL-003272,Orange juice,orange-juice-whole-squash,Whole squash,1.5 litre,Food,Beverages
DETAIL-003273,Orange juice,orange-juice-high-squash,High squash,"1 litre, no added sugar",Food,Beverages
DETAIL-003274,Orange juice,orange-juice-high-squash,High squash,1 litre,Food,Beverages
DETAIL-003275,Orange juice,orange-juice-orange-fruit-and-barley,"Orange, fruit and barley","1 litre, no added sugar",Food,Beverages
DETAIL-003276,Beer,beer-lager,Lager,"Value, 2%, in 4x440 ml packaged",Food,Beverages
DETAIL-003277,Beer,beer-lager,Lager,"4%, in 4x500 ml cans packaged",Food,Beverages
DETAIL-003278,Beer,beer-lager,Lager,"Strong, in 4x440 ml packaged",Food,Beverages
DETAIL-003279,Beer,beer-bitter,Bitter,"2%, in 4 x 440 ml cans packaged",Food,Beverages
DETAIL-003280,Beer,beer-bitter,Bitter,"3%, in 4 x 440 ml cans packaged",Food,Beverages
DETAIL-003281,Beer,beer-bitter,Bitter,"3%, in 12 x 440 ml cans packaged",Food,Beverages
DETAIL-003282,Beer,beer-bitter,Bitter,"3.9%, in 4 x 440 ml cans packaged",Food,Beverages
DETAIL-003283,Beer,beer-bitter,Bitter,"5%, in 4 x 440 ml cans packaged",Food,Beverages
DETAIL-003284,Beer,beer-d'or-des-flandres,D'or des flandres,"3.8%, in 20x25 cl bottled",Food,Beverages
DETAIL-003285,Beer,beer-biere-speciale-4.8%,Biere speciale 4.8%,8x25 cl bottled,Food,Beverages
DETAIL-003286,Beer,beer-biere-speciale-4.8%,Biere speciale 4.8%,20x250 ml packaged,Food,Beverages
DETAIL-003287,Beer,beer-blonde,Blonde,"2.6%, in 8x25 cl packaged",Food,Beverages
DETAIL-003288,Disposable tableware,disposable-tableware-cutlery,Cutlery,Value knives 25 package,Shop,Household
DETAIL-003289,Disposable tableware,disposable-tableware-cutlery,Cutlery,Clear cutlery 24 package,Shop,Household
DETAIL-003290,Disposable tableware,disposable-tableware-cutlery,Cutlery,Value forks 25 package,Shop,Household
DETAIL-003291,Disposable tableware,disposable-tableware-cutlery,Cutlery,Value spoons 25 package,Shop,Household
DETAIL-003293,Disposable tableware,disposable-tableware-cutlery,Cutlery,Value cutlery 24 package,Shop,Household
DETAIL-003294,Disposable tableware,disposable-tableware-cutlery,Cutlery,Cutlery cream 24 package,Shop,Household
DETAIL-003295,Disposable tableware,disposable-tableware-cutlery,Cutlery,Value teaspoons 50 package,Shop,Household
DETAIL-003296,Disposable tableware,disposable-tableware-cutlery,Cutlery,Silver cutlery 24 package,Shop,Household
DETAIL-003297,Disposable tableware,disposable-tableware-plastic-bowls,Plastic bowls,White plastic bowls 25 package,Shop,Household
DETAIL-003298,Disposable tableware,disposable-tableware-cups-&-glasses,Cups & glasses,Wine glasses 8 package,Shop,Household
DETAIL-003299,Disposable tableware,disposable-tableware-cups-&-glasses,Cups & glasses,Champagne flutes 8 package,Shop,Household
DETAIL-003300,Disposable tableware,disposable-tableware-plastic-plates,Plastic plates,Plastic plates clear 8 package,Shop,Household
DETAIL-003301,Disposable tableware,disposable-tableware-plastic-bowls,Plastic bowls,Plastic bowls red 8 package,Shop,Household
DETAIL-003302,Disposable tableware,disposable-tableware-tumbler,Tumbler,Plastic tumbler 12 package,Shop,Household
DETAIL-003303,Disposable tableware,disposable-tableware-plastic-plates,Plastic plates,Premium plastic plates red 8 package,Shop,Household
DETAIL-003304,Disposable tableware,disposable-tableware-tumbler,Tumbler,Red 8 package tumblers,Shop,Household
DETAIL-003305,Disposable tableware,disposable-tableware-plastic-bowls,Plastic bowls,Plastic bowls clear 8 package,Shop,Household
DETAIL-003306,Disposable tableware,disposable-tableware-cups-&-glasses,Cups & glasses,Value plastic cups 100 package,Shop,Household
DETAIL-003307,Disposable tableware,disposable-tableware-plastic-plates,Plastic plates,Silver plastic plate 20 package,Shop,Household
DETAIL-003308,Disposable tableware,disposable-tableware-tumbler,Tumbler,50cl tumbler 16 package,Shop,Household
DETAIL-003309,Disposable tableware,disposable-tableware-cups-&-glasses,Cups & glasses,Value plastic cups 25 package,Shop,Household
DETAIL-003310,Tupperware,tupperware-foodsaver,Foodsaver,670 ml volume,Shop,Household
DETAIL-003311,Tupperware,tupperware-foodsaver,Foodsaver,3 package 450ml,Shop,Household
DETAIL-003312,Tupperware,tupperware-foodsaver,Foodsaver,3 package 900ml,Shop,Household
DETAIL-003313,Tupperware,tupperware-foodsaver,Foodsaver,3 package 2l,Shop,Household
DETAIL-003314,Tupperware,tupperware-foodsaver,Foodsaver,450ml volume,Shop,Household
DETAIL-003315,Tupperware,tupperware-foodsaver,Foodsaver,"Square, 1.1l volume",Shop,Household
DETAIL-003316,Tupperware,tupperware-foodsaver-square,Foodsaver square,140ml 4 package,Shop,Household
DETAIL-003317,Tupperware,tupperware-foodsaver-rectangular,Foodsaver rectangular,1.1 l volume,Shop,Household
DETAIL-003318,Tupperware,tupperware-foodsaver,Foodsaver,3.4 l volume,Shop,Household
DETAIL-003319,Tupperware,tupperware-foodsaver,Foodsaver,2.4l volume,Shop,Household
DETAIL-003320,Tupperware,tupperware-store-and-pour,Store and pour,Normal,Shop,Household
DETAIL-003321,Tupperware,tupperware-foodsaver,Foodsaver,5 l volume,Shop,Household
DETAIL-003322,Tupperware,tupperware-bowl,Bowl,,Shop,Household
DETAIL-003323,Tupperware,tupperware-juice-jug,Juice jug,2 l volume,Shop,Household
DETAIL-003324,Tupperware,tupperware-round-barrel,Round barrel,1.9 l volume,Shop,Household
DETAIL-003325,Tupperware,tupperware-beaker,Beaker,400ml volume,Shop,Household
DETAIL-003326,Tupperware,tupperware-foodsaver,Foodsaver,Spaghetti,Shop,Household
DETAIL-003327,Tupperware,tupperware-foodsaver,Foodsaver,Beaker,Shop,Household
DETAIL-003328,Tupperware,tupperware-foodsaver-square,Foodsaver square,0.6 l volume,Shop,Household
DETAIL-003329,Tupperware,tupperware-foodsaver-square,Foodsaver square,7 l volume,Shop,Household
DETAIL-003330,Tupperware,tupperware-foodsaver-rectangular,Foodsaver rectangular,1.3 l volume,Shop,Household
DETAIL-003331,Tupperware,tupperware-foodsaver-rectangular,Foodsaver rectangular,2 l volume,Shop,Household
DETAIL-003332,Tupperware,tupperware-foodsaver-rectangular,Foodsaver rectangular,4 l volume,Shop,Household
DETAIL-003333,Tupperware,tupperware-value-foodsaver,Value foodsaver,3 package 1l,Shop,Household
DETAIL-003334,Tupperware,tupperware-value-foodsaver,Value foodsaver,3 package 600ml,Shop,Household
DETAIL-003335,Tupperware,tupperware-value-foodsaver,Value foodsaver,3 package 250ml,Shop,Household
DETAIL-003336,Tupperware,tupperware-value-foodsaver,Value foodsaver,5 package,Shop,Household
DETAIL-003337,Tupperware,tupperware-value-baby-storage,Value baby storage,4 package,Shop,Household
DETAIL-003338,Tupperware,tupperware-store-and-pour,Store and pour,Value 2 package,Shop,Household
DETAIL-003339,Tupperware,tupperware-value-foodsaver,Value foodsaver,4.5 l volume,Shop,Household
DETAIL-003340,Tupperware,tupperware-value-foodsaver,Value foodsaver,3 l volume,Shop,Household
DETAIL-003341,Kitchen roll,kitchen-roll-kitchen-towel,Kitchen towel,,Shop,Household
DETAIL-003342,Kitchen roll,kitchen-roll-recycled-kitchen-towel,Recycled kitchen towel,,Shop,Household
DETAIL-003343,Toilet tissue,toilet-tissue-white,White,,Shop,Hygiene
DETAIL-003344,Toilet tissue,toilet-tissue-pink,Pink,,Shop,Hygiene
DETAIL-003345,Toilet tissue,toilet-tissue-blue,Blue,,Shop,Hygiene
DETAIL-003346,Toilet tissue,toilet-tissue-magnolia,Magnolia,,Shop,Hygiene
DETAIL-003347,Toilet tissue,toilet-tissue-recycled,Recycled,,Shop,Hygiene
DETAIL-003348,Bin liner,bin-liner-tie-handle-bin-liners,Tie-handle bin liners,Pedal,Shop,Household
DETAIL-003349,Bin liner,bin-liner-recycled-refuse-sack,Recycled refuse sack,"Tie-top, standard ",Shop,Household
DETAIL-003351,Bin liner,bin-liner-naturally-compostable-sacks,Naturally compostable sacks,,Shop,Household
DETAIL-003352,Bin liner,bin-liner-tie-handle-bin-liners,Tie-handle bin liners,Swing,Shop,Household
DETAIL-003353,Bin liner,bin-liner-recycled-refuse-sack,Recycled refuse sack,"Tie-top, large ",Shop,Household
DETAIL-003354,Bin liner,bin-liner-drawstring-bin-liners,Drawstring bin liners,15 pack,Shop,Household
DETAIL-003355,Bin liner,bin-liner-drawstring-bin-liners,Drawstring bin liners,30 pack,Shop,Household
DETAIL-003356,Bin liner,bin-liner-recycled-refuse-sack,Recycled refuse sack,"Tie-top, extra large ",Shop,Household
DETAIL-003357,Bin liner,bin-liner-clear-recycling-bags,Clear recycling bags,,Shop,Household
DETAIL-003358,Bin liner,bin-liner-drawstring-refuse-sacks,Drawstring refuse sacks,10 pack,Shop,Household
DETAIL-003359,Bin liner,bin-liner-drawstring-refuse-sacks,Drawstring refuse sacks,20 pack,Shop,Household
